|id |uuid                                |title                   |description|created_at             |nodes                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |client_id|
|289|b0b89ea7-ecea-4744-833d-6cf3c1229ba0|telegram test|[NULL]|2025-10-20 08:40:13.757|[{"id":"4eb8a850-09d5-4098-b601-f208ad770167","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"4da2e4b2-db5c-4fe2-a60d-be76066241ea","outputs":{0:"4eb8a850-09d5-4098-b601-f208ad770167"},"params":{},"type":"start","x":100,"y":100}]|0|
|290|7a9986f5-b6ea-4ca2-8dd4-393d0d601726|Telegram|[NULL]|2025-10-20 10:06:02.641|[{"id":"531d8ef7-5d5c-4b1c-b1c9-c9d903566e1a","outputs":{},"params":{},"type":"stop","x":448,"y":110},{"id":"5501f818-6fc7-4686-a45c-69ee46a4e40f","outputs":{0:"1763497338110"},"params":{},"type":"start","x":100,"y":100},{"id":"1761054069041","outputs":{0:""},"params":{"id":1761054069042,"conditions":[{"cast":"String","param":"","value":"","fun":"eq"}]},"type":"condition","x":-1610,"y":250},{"id":"1761054071008","outputs":{0:""},"params":{"id":1761054071009,"conditions":[{"cast":"String","param":"","value":"","fun":"eq"}]},"type":"condition","x":-1730,"y":210},{"id":"1761054087993","outputs":{0:""},"params":{"id":1761054087994,"conditions":[{"cast":"String","param":"","value":"","fun":"eq"}]},"type":"condition","x":-1750,"y":230},{"id":"1761054090057","outputs":{0:""},"params":{"id":1761054090058,"conditions":[{"cast":"String","param":"","value":"","fun":"eq"}]},"type":"condition","x":-1770,"y":130},{"id":"1763496113760","outputs":{1:""},"params":{"id":1763496113761},"type":"stop","x":1810,"y":330},{"id":"1763497338110","outputs":{0:"531d8ef7-5d5c-4b1c-b1c9-c9d903566e1a"},"params":{"date_format":"dd-MM-yyyy","id":1763497338112,"channel_id":"885373225","token":"8427604229:AAFrZgbf9A1qQ47a51IwrolEdzqSAHj_n84"},"type":"telegram","x":287,"y":361}]|98|
|291|80ee031d-816a-4ee2-ab1f-55f36b92dcc0|BOULEVARD INTRUSAO PORTAO VEICULO|BOULEVARD INTRUSAO PORTAO VEICULO|2025-10-24 14:59:43.957|[{"id":"9ed64588-012b-41ef-bd0b-76c99996a5cc","outputs":{},"params":{},"type":"stop","x":845,"y":288},{"id":"65b1a270-56d1-4410-84b9-8233d113cad0","outputs":{0:"1761329266746"},"params":{},"type":"start","x":100,"y":109},{"id":"1761329266746","outputs":{0:"1761329268825",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1761329266748,"url":"http://8aff097cfa7b.sn.mynetname.net:1033/api/relay?action=on&duration=15"},"type":"api","x":332,"y":296},{"id":"1761329268825","outputs":{0:"9ed64588-012b-41ef-bd0b-76c99996a5cc",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1761329268826,"url":"http://8aff097cfa7b.sn.mynetname.net:1033/api/play?action=start&file=userfile2&mode=once&volume=80"},"type":"api","x":566,"y":132}]|8|
|292|6e5137b3-eea5-437b-8b92-c48a873ff765|BOULEVARD AGLOMERACAO ENTRADA PEDESTRE|BOULEVARD AGLOMERACAO ENTRADA PEDESTRE|2025-10-24 15:00:03.076|[{"id":"1993f8de-5b90-46a2-92a0-c3aa01d389eb","outputs":{},"params":{},"type":"stop","x":893,"y":277},{"id":"5792b0fe-46fb-425a-8c36-434cf628eeb7","outputs":{0:"1761329096961"},"params":{},"type":"start","x":100,"y":100},{"id":"1761329096961","outputs":{0:"1761329114217",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1761329096963,"url":"http://8aff097cfa7b.sn.mynetname.net:1033/api/relay?action=on&duration=15"},"type":"api","x":345,"y":293},{"id":"1761329114217","outputs":{0:"1993f8de-5b90-46a2-92a0-c3aa01d389eb",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1761329114218,"url":"http://8aff097cfa7b.sn.mynetname.net:1033/api/play?action=start&file=userfile2&mode=once&volume=80"},"type":"api","x":611,"y":116}]|8|
|293|26b34c3f-37e9-45c7-a315-eb13fc73bcec|SEGEAGLE - LPR|HOMOLOGACAO|2025-10-27 09:47:18.686|[{"id":"f4773c5c-667e-4094-8121-62de5dde15f5","outputs":{},"params":{},"type":"stop","x":583,"y":489},{"id":"957bf5e6-f1dd-40dd-991e-d8295f25bb06","outputs":{0:"1761569282876"},"params":{},"type":"start","x":100,"y":100},{"id":"1761569282876","outputs":{0:"1761571600430",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"ACT","value":"blacklist"}],"id":1761569282879,"url":"https://sarandi.segeagle.com.br/api/komtek/index.php"},"type":"api","x":310,"y":330},{"id":"1761571600430","outputs":{0:"f4773c5c-667e-4094-8121-62de5dde15f5",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"ACT","value":"blacklist"}],"id":1761571600431,"url":"https://webhook.site/cea7b206-81ba-4812-8eff-7c766c6e7d5b"},"type":"api","x":431,"y":95}]|0|
|294|491f285c-b3d1-41cf-8c64-a486a43ce1a5|PLANALTO BUTANTA PORTAO VEICULOS 2 INTRUSAO|PLANALTO BUTANTA PORTAO VEICULOS 2 INTRUSAO|2025-10-27 10:14:02.038|[{"id":"7f6b3de0-0911-476f-bb9b-0e69acec0c7a","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"34e6749c-dc0e-4825-a0a5-8eda759d1f38","outputs":{0:"7f6b3de0-0911-476f-bb9b-0e69acec0c7a"},"params":{},"type":"start","x":100,"y":100}]|8|
|295|ed42b1ea-7fe2-47b0-996a-8cabc0f538b2|PLANALTO BUTANTA PORTAO VEICULOS 1 INTRUSAO|PLANALTO BUTANTA PORTAO VEICULOS 1 INTRUSAO|2025-10-27 10:14:09.564|[{"id":"cb6e5963-a21e-472c-b43a-3d3c8a8d7d26","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"b74b84bd-42e5-4927-8050-37d068f991b5","outputs":{0:"cb6e5963-a21e-472c-b43a-3d3c8a8d7d26"},"params":{},"type":"start","x":100,"y":100}]|8|
|296|856e2f23-ca68-4e3e-8ad7-706c0282af2f|INTEGRACAO VEMCO|HOMOLOGACAO|2025-10-28 07:48:48.276|[{"id":"0199520a-90b6-4116-a9a3-1c2a1535e485","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"d9f91bfe-8451-4d79-a432-127c52e6448e","outputs":{0:"0199520a-90b6-4116-a9a3-1c2a1535e485"},"params":{},"type":"start","x":100,"y":100}]|99|
|297|c41a1f53-c3d5-410d-859a-62e4c659b926|0076 - PROENG HALL - DECK - ZONA 120|SIGMA CLOUD - EVENTOS|2025-10-28 14:28:25.031|[{"id":"3dec6ef6-658f-4a32-9b46-87adc77a18b3","outputs":{},"params":{},"type":"stop","x":340,"y":393},{"id":"769d3246-eb6c-4fde-a151-10fb4b69760e","outputs":{0:"1759501258087"},"params":{},"type":"start","x":100,"y":100},{"id":"1759501258087","outputs":{0:"3dec6ef6-658f-4a32-9b46-87adc77a18b3",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6NTU5NCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6IjQ4OTg5NDk5LTVkOWEtNGQyMy1iZjhkLTYxMWY0ZDhlN2NhYiJ9.chcAF5S58RPibebPdcNbNtmvalOjzBwnHPqOi-OjzHlyWB9Fv4iKsNoFtRhksLPkUGuN44Qi90pVQ2-01p9gBg"}],"max_threads":5,"extra":[{"param":"account","value":"0076"},{"param":"auxiliary","value":"120"},{"param":"partition","value":"XXX"}],"id":1759501258090,"url":"https://api.engeinfo.com.br/api/vezha/events"},"type":"api","x":250,"y":270}]|97|
|298|ed3378b2-edef-418f-9069-03ced7507bbb|Verbena|Automacao|2025-11-04 17:28:31.082|[{"id":"b7f3d091-939a-437f-9c19-c5110afb29db","outputs":{},"params":{},"type":"stop","x":403,"y":457},{"id":"fdb8e0cf-2db3-48eb-b097-eb7e639ec96e","outputs":{0:"1762288171241"},"params":{},"type":"start","x":100,"y":100},{"id":"1762288171241","outputs":{0:"b7f3d091-939a-437f-9c19-c5110afb29db",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1762288171242,"url":"https://trx.autonexus.app/webhook/verbena"},"type":"api","x":290,"y":310}]|0|
|299|21253374-7135-4ef0-a60b-9608dd2892de|Quinta Evora|Automacao|2025-11-04 17:33:09.987|[{"id":"dcabcc9d-78c9-44b8-be7c-05fd147d0cfe","outputs":{},"params":{},"type":"stop","x":388,"y":432},{"id":"122c6c68-2ea2-419c-98b0-b15affcb61bb","outputs":{0:"1762288404246"},"params":{},"type":"start","x":100,"y":100},{"id":"1762288404246","outputs":{0:"dcabcc9d-78c9-44b8-be7c-05fd147d0cfe",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1762288404248,"url":"https://trx.autonexus.app/webhook/evora"},"type":"api","x":210,"y":290}]|0|
|300|42b3252e-5c47-41b2-a37c-b9c808a01f28|Deimoselle|Automacao|2025-11-04 17:40:42.669|[{"id":"dcb360b1-51a0-4f1d-a57b-38df36f07c82","outputs":{},"params":{},"type":"stop","x":314,"y":427},{"id":"76b89b46-5c1a-4f96-8fa9-e3415afdaaf5","outputs":{0:"1762289078692"},"params":{},"type":"start","x":100,"y":100},{"id":"1762289078692","outputs":{0:"dcb360b1-51a0-4f1d-a57b-38df36f07c82",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1762289078694,"url":"https://trx.autonexus.app/webhook/demoiselle"},"type":"api","x":190,"y":290}]|0|
|301|ac3303e8-55fa-4be0-a8c5-93b4486fe258|2000 - ACESSO HALL RECEPCAO - CAM11 ZONA 11|NOVA INTEGRACAO|2025-11-07 23:53:04.975|[{"id":"521c8f8a-6755-44d8-8412-57dc073b5ecb","outputs":{},"params":{},"type":"stop","x":383,"y":437},{"id":"1a13478d-9494-41f8-8f63-7aa5b06cf802","outputs":{0:"1758413336234"},"params":{},"type":"start","x":100,"y":100},{"id":"1758413336234","outputs":{0:"521c8f8a-6755-44d8-8412-57dc073b5ecb",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6Njc3OCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImIzZGFkYjRkLTlmYWYtNGNhNy05YzU2LTJiOTRjN2NkYzQ1YSJ9.l_-mfvJAwdglmU7RM1N0e5ir77--QDTCj_CurFGdm4Kp-fB-LdJ2wzxVmm3BGmM7IhcarhjrGucSDLQguW4pzw"}],"max_threads":5,"extra":[{"param":"account","value":"2000"},{"param":"auxiliary","value":"11"},{"param":"partition","value":"XXX"},{"param":"code","value":"CC01"}],"id":1758413336237,"url":"https://api.engeinfo.com.br/api/vezha/events/accesscontroll"},"type":"api","x":230,"y":290}]|6|
|302|566c876f-2c72-4040-a367-a8fd95f26dba|2000 - ENTRADA GARAGEM VEICULOS- CAM06 ZONA 06|NOVA INTEGRACAO|2025-11-09 10:44:43.322|[{"id":"521c8f8a-6755-44d8-8412-57dc073b5ecb","outputs":{},"params":{},"type":"stop","x":481,"y":307},{"id":"1a13478d-9494-41f8-8f63-7aa5b06cf802","outputs":{0:"1758413336234"},"params":{},"type":"start","x":100,"y":100},{"id":"1758413336234","outputs":{0:"521c8f8a-6755-44d8-8412-57dc073b5ecb",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6Njc3OCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImIzZGFkYjRkLTlmYWYtNGNhNy05YzU2LTJiOTRjN2NkYzQ1YSJ9.l_-mfvJAwdglmU7RM1N0e5ir77--QDTCj_CurFGdm4Kp-fB-LdJ2wzxVmm3BGmM7IhcarhjrGucSDLQguW4pzw"}],"max_threads":5,"extra":[{"param":"account","value":"2000"},{"param":"auxiliary","value":"6"},{"param":"partition","value":"XXX"},{"param":"code","value":"CC01"}],"id":1758413336237,"url":"https://api.engeinfo.com.br/api/vezha/events/accesscontroll"},"type":"api","x":230,"y":290}]|6|
|303|6e1ecfb5-d2b7-47cb-850f-9b0ced6232a6|5050 - LOJA SOLUTIONS CAM01 - ZONA 02|NOVA INTEGRACAO|2025-11-11 13:27:09.106|[{"id":"58238442-97bf-4869-b56e-267fab7654b9","outputs":{},"params":{},"type":"stop","x":220,"y":420},{"id":"80e2dab7-665a-470f-8db2-2c302a9cd4ac","outputs":{0:"1762878482412"},"params":{},"type":"start","x":100,"y":100},{"id":"1762878482412","outputs":{0:"58238442-97bf-4869-b56e-267fab7654b9",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6OTQyLCJ1c2VybmFtZSI6IlZDTE9VRCIsImxhbmd1YWdlIjoicHRfQlIiLCJ0b2tlbklkIjoiMzc4ZDk0NmItOTM2NC00NTM1LTk4NDctYjQ1ODMzNjExZjFjIn0.ir9CwwR0-ZGs4PZSOBxr36QEx4goscXej2wS9pGBZzdhrF3yWKcH0Zn4JCnIFLaW7VYpVIReHHdcjmbQh35Jqg"}],"max_threads":5,"extra":[{"param":"account","value":"5050"},{"param":"auxiliary","value":"2"},{"param":"partition","value":"XXX"},{"param":"companyId","value":"8122"}],"id":1762878482414,"url":"https://api.engeinfo.com.br/api/vezhaevents"},"type":"api","x":190,"y":290}]|100|
|304|4e449d43-5cb2-4f03-b0ba-a6ba1eee7fbc|2000 - PORTAO DE SAIDA PEDESTRES - CAM17 ZONA 17|NOVA INTEGRACAO|2025-11-12 23:15:14.369|[{"id":"521c8f8a-6755-44d8-8412-57dc073b5ecb","outputs":{},"params":{},"type":"stop","x":383,"y":437},{"id":"1a13478d-9494-41f8-8f63-7aa5b06cf802","outputs":{0:"1758413336234"},"params":{},"type":"start","x":100,"y":100},{"id":"1758413336234","outputs":{0:"521c8f8a-6755-44d8-8412-57dc073b5ecb",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6Njc3OCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImIzZGFkYjRkLTlmYWYtNGNhNy05YzU2LTJiOTRjN2NkYzQ1YSJ9.l_-mfvJAwdglmU7RM1N0e5ir77--QDTCj_CurFGdm4Kp-fB-LdJ2wzxVmm3BGmM7IhcarhjrGucSDLQguW4pzw"}],"max_threads":5,"extra":[{"param":"account","value":"2000"},{"param":"auxiliary","value":"17"},{"param":"partition","value":"XXX"},{"param":"code","value":"CC01"}],"id":1758413336237,"url":"https://api.engeinfo.com.br/api/vezha/events/accesscontroll"},"type":"api","x":230,"y":290}]|6|
|305|ef2d2ec3-c4ca-4b91-a449-50684bdea79a|Telegram-POC|[NULL]|2025-11-19 06:23:43.899|[{"id":"fbd3cba8-d143-4ff7-a2c4-f2ad62d5a264","outputs":{},"params":{},"type":"stop","x":502,"y":124},{"id":"b4da0245-8571-43c5-b664-27590dbf5721","outputs":{0:"1763544219638"},"params":{},"type":"start","x":100,"y":100},{"id":"1763544219638","outputs":{0:"fbd3cba8-d143-4ff7-a2c4-f2ad62d5a264"},"params":{"date_format":"dd-MM-yyyy","id":1763544219639,"channel_id":"5151713536","token":"8190714396:AAFsrM0HaGSf60d2rReSZiT-ln7yyJpOT30"},"type":"telegram","x":293,"y":368}]|98|
|306|6d3a4e42-0788-4157-82bd-fb584f8fc9ab|0124 - GALERIA VITORIA - CALCADA LADO DIREITO - ZONA 120|SIGMA CLOUD - EVENTOS|2025-11-25 10:05:41.77|[{"id":"5087f250-0673-43e6-ab50-a8e0d2ba4263","outputs":{},"params":{},"type":"stop","x":379,"y":416},{"id":"cb9d156c-ffc4-4af5-88d4-b207d308ccd3","outputs":{0:"1764100187491"},"params":{},"type":"start","x":100,"y":100},{"id":"1764100187491","outputs":{0:"5087f250-0673-43e6-ab50-a8e0d2ba4263",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""},{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6NTU5NCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6IjQ4OTg5NDk5LTVkOWEtNGQyMy1iZjhkLTYxMWY0ZDhlN2NhYiJ9.chcAF5S58RPibebPdcNbNtmvalOjzBwnHPqOi-OjzHlyWB9Fv4iKsNoFtRhksLPkUGuN44Qi90pVQ2-01p9gBg"}],"max_threads":5,"extra":[{"param":"account","value":"0124"},{"param":"auxiliary","value":"120"},{"param":"partition","value":"XXX"}],"id":1764100187497,"url":"https://api.engeinfo.com.br/api/vezha/events"},"type":"api","x":270,"y":290}]|97|
|307|8369e24a-2c3c-4611-98f0-ac096611020b|0124 - GALERIA VITORIA - CALCADA LADO ESQUERDO - ZONA 121|SIGMA CLOUD - EVENTOS|2025-11-25 10:05:48.538|[{"id":"5087f250-0673-43e6-ab50-a8e0d2ba4263","outputs":{},"params":{},"type":"stop","x":411,"y":430},{"id":"cb9d156c-ffc4-4af5-88d4-b207d308ccd3","outputs":{0:"1764100288221"},"params":{},"type":"start","x":100,"y":100},{"id":"1764100288221","outputs":{0:"5087f250-0673-43e6-ab50-a8e0d2ba4263",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6NTU5NCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6IjQ4OTg5NDk5LTVkOWEtNGQyMy1iZjhkLTYxMWY0ZDhlN2NhYiJ9.chcAF5S58RPibebPdcNbNtmvalOjzBwnHPqOi-OjzHlyWB9Fv4iKsNoFtRhksLPkUGuN44Qi90pVQ2-01p9gBg"}],"max_threads":5,"extra":[{"param":"account","value":"0124"},{"param":"auxiliary","value":"121"},{"param":"partition","value":"XXX"}],"id":1764100288222,"url":"https://api.engeinfo.com.br/api/vezha/events"},"type":"api","x":130,"y":290}]|97|
|308|8f379561-fef9-4ca0-bc3e-40b88ceb88ff|0124 - GALERIA VITORIA - PADRAO DE ENERGIA - ZONA 122|SIGMA CLOUD - EVENTOS|2025-11-25 10:07:44.659|[{"id":"5087f250-0673-43e6-ab50-a8e0d2ba4263","outputs":{},"params":{},"type":"stop","x":393,"y":400},{"id":"cb9d156c-ffc4-4af5-88d4-b207d308ccd3","outputs":{0:"1764099807314"},"params":{},"type":"start","x":100,"y":100},{"id":"1764099807314","outputs":{0:"5087f250-0673-43e6-ab50-a8e0d2ba4263",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6NTU5NCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6IjQ4OTg5NDk5LTVkOWEtNGQyMy1iZjhkLTYxMWY0ZDhlN2NhYiJ9.chcAF5S58RPibebPdcNbNtmvalOjzBwnHPqOi-OjzHlyWB9Fv4iKsNoFtRhksLPkUGuN44Qi90pVQ2-01p9gBg"}],"max_threads":5,"extra":[{"param":"account","value":"0124"},{"param":"auxiliary","value":"122"},{"param":"partition","value":"XXX"}],"id":1764099807317,"url":"https://api.engeinfo.com.br/api/vezha/events"},"type":"api","x":222,"y":272}]|97|
|309|840b30ea-06d5-4dd7-a268-d4aaa6406c29|0123 - AFFETTO PAPELARIA - SUBIDA ESCADA - ANEXO - ZONA 120|SIGMA CLOUD - EVENTOS|2025-11-25 15:46:33.644|[{"id":"3dec6ef6-658f-4a32-9b46-87adc77a18b3","outputs":{},"params":{},"type":"stop","x":340,"y":393},{"id":"769d3246-eb6c-4fde-a151-10fb4b69760e","outputs":{0:"1759501258087"},"params":{},"type":"start","x":100,"y":100},{"id":"1759501258087","outputs":{0:"3dec6ef6-658f-4a32-9b46-87adc77a18b3",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6NTU5NCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6IjQ4OTg5NDk5LTVkOWEtNGQyMy1iZjhkLTYxMWY0ZDhlN2NhYiJ9.chcAF5S58RPibebPdcNbNtmvalOjzBwnHPqOi-OjzHlyWB9Fv4iKsNoFtRhksLPkUGuN44Qi90pVQ2-01p9gBg"}],"max_threads":5,"extra":[{"param":"account","value":"0123"},{"param":"auxiliary","value":"120"},{"param":"partition","value":"XXX"}],"id":1759501258090,"url":"https://api.engeinfo.com.br/api/vezha/events"},"type":"api","x":250,"y":270}]|97|
|310|56948025-26fc-4db4-8c70-e92575cc12fb|0123 - AFFETTO PAPELARIA - ENTRADA RECEPCAO - ZONA 121 -|SIGMA CLOUD - EVENTOS|2025-11-25 16:38:58.78|[{"id":"3dec6ef6-658f-4a32-9b46-87adc77a18b3","outputs":{},"params":{},"type":"stop","x":370,"y":393},{"id":"769d3246-eb6c-4fde-a151-10fb4b69760e","outputs":{0:"1759501258087"},"params":{},"type":"start","x":100,"y":100},{"id":"1759501258087","outputs":{0:"3dec6ef6-658f-4a32-9b46-87adc77a18b3",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6NTU5NCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6IjQ4OTg5NDk5LTVkOWEtNGQyMy1iZjhkLTYxMWY0ZDhlN2NhYiJ9.chcAF5S58RPibebPdcNbNtmvalOjzBwnHPqOi-OjzHlyWB9Fv4iKsNoFtRhksLPkUGuN44Qi90pVQ2-01p9gBg"}],"max_threads":5,"extra":[{"param":"account","value":"0123"},{"param":"auxiliary","value":"121"},{"param":"partition","value":"XXX"}],"id":1759501258090,"url":"https://api.engeinfo.com.br/api/vezha/events"},"type":"api","x":250,"y":270}]|97|
|311|d7a06567-5e76-49f9-8206-99a99053113f|ESTOQUE VERTEX FRENTE/ENTRADA|ESTOQUE VERTEX FRENTE/ENTRADA|2025-11-27 14:15:54.03|[{"id":"fbc90df7-ef90-4082-a833-2b5dbef36d3e","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"9d396839-57c0-4358-8f98-889055979969","outputs":{0:"fbc90df7-ef90-4082-a833-2b5dbef36d3e"},"params":{},"type":"start","x":100,"y":100}]|8|
|312|f183df38-0eb3-4792-bdec-b9ff04431552|ESTOQUE VERTEX AREA INTERNA|ESTOQUE VERTEX AREA INTERNA|2025-11-27 14:16:15.805|[{"id":"c639bcaa-65ff-496c-be2f-929d4e7c4bf8","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"49b51f24-b62a-4820-954c-d5bd489a93db","outputs":{0:"c639bcaa-65ff-496c-be2f-929d4e7c4bf8"},"params":{},"type":"start","x":100,"y":100}]|8|
|313|aec9fe5c-76cb-473a-ad0a-f80217a12533|RECONHECIMENTO FACIAL|EVENTOS MAPA|2025-11-30 13:01:28.014|[{"id":"7498c7a2-c2ed-4c90-8c88-5a49c288d376","outputs":{},"params":{},"type":"stop","x":447,"y":425},{"id":"b45b1cd7-20c8-411c-b129-99160f232781","outputs":{0:"1764519063735"},"params":{},"type":"start","x":100,"y":100},{"id":"1764519063735","outputs":{0:"7498c7a2-c2ed-4c90-8c88-5a49c288d376",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1764519063738,"url":"https://script.google.com/macros/s/AKfycbw_-V2zWdaeFIq1whrzrQ9l2fvrAAMAobCMtTEOBF6tVQZcJoniXWk3vIne1JmJ0zkI/exec?gid=0"},"type":"api","x":290,"y":290}]|101|
|314|8c6f2cc2-8c4a-4389-872f-05593f96fcb5|TESTE|TESTE|2025-12-01 09:41:28.986|[{"id":"9ee3c25d-22da-43f6-962a-938aae9c4547","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"b7334209-3cc4-47f9-bd60-5ed8d0b6fa2b","outputs":{0:"9ee3c25d-22da-43f6-962a-938aae9c4547"},"params":{},"type":"start","x":100,"y":100}]|101|
|315|7a6f0bec-c641-4e7f-bad2-f680bc72d6b9|TELEGRAM|TESTE|2025-12-02 15:24:05.857|[{"id":"c72635f2-562f-49a3-8e61-fba9b591671a","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"611a973d-fa3c-4727-b80c-7aacf9de3cea","outputs":{0:"c72635f2-562f-49a3-8e61-fba9b591671a"},"params":{},"type":"start","x":100,"y":100}]|90|
